subscription_id,user_id,plan,start_date,end_date,mrr,payment_method
sub_03112,u_07724,basic,2025-06-26,,29.0,bank_transfer
sub_03113,u_07725,pro,2026-05-10,,79.0,credit_card
sub_03114,u_07729,basic,2026-02-07,,29.0,credit_card
sub_03115,u_07734,basic,2026-05-18,,29.0,credit_card
sub_03116,u_07736,basic,2025-06-07,,23.2,paypal
sub_03117,u_07742,basic,2025-11-19,,29.0,paypal
sub_03118,u_07743,basic,2026-04-09,,29.0,credit_card
sub_03119,u_07746,enterprise,2026-05-04,,249.0,credit_card
sub_03120,u_07750,basic,2026-05-06,,29.0,paypal
sub_03121,u_07756,basic,2026-04-17,,29.0,credit_card
sub_03122,u_07757,basic,2025-07-25,,29.0,credit_card
sub_03123,u_07760,basic,2026-01-13,,23.2,paypal
sub_03124,u_07761,basic,2026-05-18,,26.1,paypal
sub_03125,u_07767,basic,2026-03-23,,29.0,credit_card
sub_03126,u_07769,basic,2025-11-28,,29.0,paypal
sub_03127,u_07770,basic,2026-02-18,,23.2,bank_transfer
sub_03128,u_07771,basic,2025-12-03,,29.0,credit_card
sub_03129,u_07774,enterprise,2026-04-02,,199.2,credit_card
sub_03130,u_07775,basic,2026-05-28,,29.0,paypal
sub_03131,u_07776,basic,2026-04-01,,29.0,credit_card
sub_03132,u_07779,basic,2026-02-14,,23.2,paypal
sub_03133,u_07787,basic,2025-06-01,,29.0,paypal
sub_03134,u_07790,pro,2026-02-05,,71.1,credit_card
sub_03135,u_07793,basic,2025-12-29,,23.2,credit_card
sub_03136,u_07794,pro,2025-11-23,,79.0,bank_transfer
sub_03137,u_07797,basic,2026-05-05,,29.0,credit_card
sub_03138,u_07799,basic,2026-04-17,2026-05-04,26.1,paypal
sub_03139,u_07800,enterprise,2026-05-26,,249.0,credit_card
sub_03140,u_07801,pro,2026-05-12,,79.0,credit_card
sub_03141,u_07804,enterprise,2026-05-14,,224.1,paypal
sub_03142,u_07807,basic,2025-08-24,,29.0,paypal
sub_03143,u_07810,pro,2026-04-25,,63.2,paypal
sub_03144,u_07814,basic,2026-04-23,,29.0,credit_card
sub_03145,u_07817,basic,2025-06-01,,23.2,credit_card
sub_03146,u_07818,basic,2025-06-21,,26.1,credit_card
sub_03147,u_07820,basic,2026-03-29,,26.1,paypal
sub_03148,u_07822,basic,2026-03-15,,29.0,paypal
sub_03149,u_07825,basic,2025-08-22,,29.0,credit_card
sub_03150,u_07829,basic,2026-05-17,,26.1,bank_transfer
sub_03151,u_07838,basic,2026-03-22,,29.0,credit_card
sub_03152,u_07839,basic,2025-08-08,,29.0,bank_transfer
sub_03153,u_07840,pro,2026-01-29,,71.1,credit_card
sub_03154,u_07842,enterprise,2026-05-21,,249.0,credit_card
sub_03155,u_07844,enterprise,2025-09-23,,249.0,paypal
sub_03156,u_07849,basic,2026-05-30,,26.1,paypal
sub_03157,u_07850,basic,2026-04-09,2026-04-17,23.2,bank_transfer
sub_03158,u_07851,enterprise,2025-12-08,,199.2,credit_card
sub_03159,u_07852,basic,2025-10-16,,29.0,credit_card
sub_03160,u_07855,enterprise,2026-03-13,,249.0,credit_card
sub_03161,u_07857,basic,2026-04-23,,23.2,paypal
sub_03162,u_07860,pro,2026-05-23,,63.2,credit_card
sub_03163,u_07864,basic,2026-04-06,,26.1,credit_card
sub_03164,u_07871,enterprise,2026-05-27,,249.0,credit_card
sub_03165,u_07872,enterprise,2025-06-01,,249.0,credit_card
sub_03166,u_07874,basic,2026-02-09,2026-02-16,26.1,bank_transfer
sub_03167,u_07881,basic,2026-03-04,,29.0,credit_card
sub_03168,u_07883,basic,2025-07-17,,23.2,credit_card
sub_03169,u_07888,basic,2026-04-06,2026-04-13,29.0,paypal
sub_03170,u_07889,basic,2026-03-18,,29.0,paypal
sub_03171,u_07891,basic,2026-02-19,,23.2,credit_card
sub_03172,u_07892,pro,2025-10-08,,63.2,paypal
sub_03173,u_07893,basic,2026-03-08,,23.2,credit_card
sub_03174,u_07895,basic,2025-08-29,,29.0,paypal
sub_03175,u_07897,pro,2026-02-22,,79.0,credit_card
sub_03176,u_07902,pro,2026-04-16,,79.0,bank_transfer
sub_03177,u_07905,pro,2025-06-01,,79.0,credit_card
sub_03178,u_07912,basic,2026-02-08,,29.0,paypal
sub_03179,u_07913,pro,2026-05-24,,71.1,credit_card
sub_03180,u_07917,basic,2026-05-13,,29.0,credit_card
sub_03181,u_07919,pro,2026-03-15,,79.0,credit_card
sub_03182,u_07921,pro,2025-12-01,,63.2,credit_card
sub_03183,u_07923,basic,2026-05-19,,29.0,credit_card
sub_03184,u_07925,basic,2026-04-18,,23.2,credit_card
sub_03185,u_07929,pro,2026-05-05,,71.1,credit_card
sub_03186,u_07930,basic,2025-09-22,,29.0,credit_card
sub_03187,u_07934,basic,2026-04-17,,23.2,paypal
sub_03188,u_07935,basic,2026-05-13,,26.1,credit_card
sub_03189,u_07936,basic,2026-02-17,,29.0,credit_card
sub_03190,u_07938,enterprise,2026-03-28,,249.0,credit_card
sub_03191,u_07939,pro,2026-02-27,,79.0,credit_card
sub_03192,u_07940,basic,2026-03-27,,29.0,credit_card
sub_03193,u_07942,basic,2025-06-28,,29.0,credit_card
sub_03194,u_07950,basic,2025-06-01,,29.0,credit_card
sub_03195,u_07954,pro,2025-07-09,,71.1,paypal
sub_03196,u_07955,basic,2026-02-11,,26.1,bank_transfer
sub_03197,u_07957,pro,2025-09-14,,79.0,bank_transfer
sub_03198,u_07959,enterprise,2026-05-26,,224.1,credit_card
sub_03199,u_07965,basic,2026-05-27,2026-05-31,29.0,credit_card
sub_03200,u_07966,basic,2026-04-15,,29.0,credit_card
sub_03201,u_07971,basic,2026-01-04,,23.2,credit_card
sub_03202,u_07973,basic,2025-06-21,,23.2,paypal
sub_03203,u_07979,basic,2025-12-03,,29.0,credit_card
sub_03204,u_07982,basic,2025-12-13,,29.0,credit_card
sub_03205,u_07984,basic,2026-03-08,,29.0,paypal
sub_03206,u_07987,pro,2026-03-05,,79.0,credit_card
sub_03207,u_07988,basic,2025-10-15,,23.2,paypal
sub_03208,u_07991,pro,2026-04-24,,63.2,credit_card
sub_03209,u_07994,basic,2026-05-13,,29.0,paypal
sub_03210,u_07995,basic,2026-04-15,,23.2,credit_card
sub_03211,u_07996,basic,2026-04-27,,29.0,paypal
sub_03212,u_07997,basic,2026-03-04,,23.2,credit_card
sub_03213,u_07998,basic,2025-06-17,,29.0,credit_card
sub_03214,u_07999,basic,2026-05-15,,23.2,credit_card
sub_03215,u_08000,basic,2025-11-27,,23.2,credit_card
sub_03216,u_08003,basic,2025-06-01,,29.0,paypal
sub_03217,u_08004,pro,2026-01-29,,71.1,credit_card
sub_03218,u_08007,pro,2026-04-18,,79.0,paypal
sub_03219,u_08010,basic,2025-09-07,,29.0,credit_card
sub_03220,u_08011,enterprise,2026-03-06,,224.1,paypal
sub_03221,u_08012,basic,2026-01-04,,23.2,paypal
sub_03222,u_08013,basic,2026-04-25,2026-05-11,23.2,credit_card
sub_03223,u_08015,pro,2025-10-28,,71.1,credit_card
sub_03224,u_08017,pro,2026-01-11,,71.1,credit_card
sub_03225,u_08022,basic,2025-10-08,,29.0,credit_card
sub_03226,u_08023,enterprise,2026-03-16,,249.0,paypal
sub_03227,u_08024,basic,2026-04-23,,29.0,credit_card
sub_03228,u_08025,pro,2026-03-17,,79.0,credit_card
sub_03229,u_08027,basic,2026-04-24,,29.0,paypal
sub_03230,u_08028,basic,2026-02-12,,26.1,credit_card
sub_03231,u_08029,basic,2025-10-05,,29.0,credit_card
sub_03232,u_08031,basic,2026-01-02,,29.0,credit_card
sub_03233,u_08032,basic,2026-04-20,,26.1,credit_card
sub_03234,u_08034,basic,2025-10-13,,29.0,credit_card
sub_03235,u_08035,enterprise,2026-05-16,,199.2,credit_card
sub_03236,u_08037,basic,2025-08-23,,26.1,bank_transfer
sub_03237,u_08038,basic,2026-03-31,2026-05-31,29.0,credit_card
sub_03238,u_08039,basic,2025-06-01,,29.0,paypal
sub_03239,u_08041,pro,2026-04-16,,79.0,credit_card
sub_03240,u_08044,basic,2026-03-05,,29.0,credit_card
sub_03241,u_08045,basic,2026-05-16,,26.1,credit_card
sub_03242,u_08046,basic,2025-12-04,,29.0,credit_card
sub_03243,u_08049,pro,2026-05-10,,79.0,bank_transfer
sub_03244,u_08051,basic,2026-05-03,,29.0,credit_card
sub_03245,u_08052,basic,2025-06-01,2025-07-24,29.0,credit_card
sub_03246,u_08053,basic,2025-12-10,,29.0,credit_card
sub_03247,u_08055,basic,2026-03-19,,23.2,credit_card
sub_03248,u_08056,pro,2026-04-02,,79.0,credit_card
sub_03249,u_08061,pro,2026-04-18,,71.1,credit_card
sub_03250,u_08062,pro,2025-06-01,,63.2,credit_card
sub_03251,u_08063,enterprise,2026-05-04,,249.0,credit_card
sub_03252,u_08065,basic,2026-05-29,,29.0,credit_card
sub_03253,u_08067,basic,2026-04-02,,29.0,credit_card
sub_03254,u_08068,basic,2026-03-06,,26.1,credit_card
sub_03255,u_08069,pro,2026-01-28,,63.2,paypal
sub_03256,u_08070,basic,2026-03-09,,29.0,bank_transfer
sub_03257,u_08071,pro,2026-03-14,2026-04-06,79.0,paypal
sub_03258,u_08072,pro,2025-11-20,,71.1,paypal
sub_03259,u_08073,pro,2025-12-14,,79.0,credit_card
sub_03260,u_08075,basic,2026-04-20,,29.0,credit_card
sub_03261,u_08076,basic,2026-01-15,,26.1,credit_card
sub_03262,u_08079,basic,2026-02-24,,26.1,credit_card
sub_03263,u_08082,basic,2026-04-26,,29.0,credit_card
sub_03264,u_08083,pro,2026-05-15,,79.0,bank_transfer
sub_03265,u_08084,basic,2025-12-15,2026-01-22,29.0,credit_card
sub_03266,u_08090,enterprise,2025-08-15,,199.2,credit_card
sub_03267,u_08097,enterprise,2026-05-01,,249.0,paypal
sub_03268,u_08105,basic,2026-01-16,,29.0,credit_card
sub_03269,u_08117,pro,2026-04-21,,71.1,credit_card
sub_03270,u_08118,basic,2026-05-04,,29.0,credit_card
sub_03271,u_08119,basic,2026-02-11,,29.0,credit_card
sub_03272,u_08120,pro,2026-04-12,,79.0,credit_card
sub_03273,u_08121,enterprise,2026-01-07,,199.2,paypal
sub_03274,u_08122,basic,2026-05-13,,23.2,bank_transfer
sub_03275,u_08123,basic,2025-12-28,,29.0,paypal
sub_03276,u_08126,basic,2026-05-12,,29.0,bank_transfer
sub_03277,u_08127,enterprise,2025-06-01,,249.0,credit_card
sub_03278,u_08129,basic,2026-04-23,,29.0,bank_transfer
sub_03279,u_08135,basic,2026-05-22,,29.0,paypal
sub_03280,u_08136,pro,2026-03-19,,79.0,bank_transfer
sub_03281,u_08137,pro,2025-06-01,,71.1,credit_card
sub_03282,u_08139,pro,2026-04-12,,71.1,credit_card
sub_03283,u_08142,basic,2026-01-01,,23.2,credit_card
sub_03284,u_08146,basic,2026-04-09,,29.0,paypal
sub_03285,u_08148,basic,2026-04-05,,29.0,credit_card
sub_03286,u_08149,basic,2026-04-19,,23.2,credit_card
sub_03287,u_08150,basic,2026-02-09,,29.0,credit_card
sub_03288,u_08151,pro,2025-09-21,,71.1,credit_card
sub_03289,u_08156,basic,2025-12-01,,29.0,credit_card
sub_03290,u_08159,basic,2025-10-21,,29.0,credit_card
sub_03291,u_08160,basic,2025-06-01,,23.2,credit_card
sub_03292,u_08161,basic,2026-05-12,,23.2,credit_card
sub_03293,u_08162,basic,2026-03-13,,29.0,credit_card
sub_03294,u_08163,basic,2026-02-25,,26.1,credit_card
sub_03295,u_08164,basic,2026-03-24,,29.0,paypal
sub_03296,u_08166,enterprise,2026-05-24,,249.0,paypal
sub_03297,u_08170,basic,2025-09-27,2025-10-21,23.2,credit_card
sub_03298,u_08171,pro,2025-10-07,,63.2,credit_card
sub_03299,u_08174,pro,2026-01-04,,79.0,credit_card
sub_03300,u_08175,pro,2026-04-12,,71.1,paypal
sub_03301,u_08178,basic,2026-05-26,2026-05-31,29.0,paypal
sub_03302,u_08180,pro,2026-05-31,2026-05-31,79.0,credit_card
sub_03303,u_08187,basic,2025-06-01,,29.0,credit_card
sub_03304,u_08189,pro,2026-03-26,,79.0,credit_card
sub_03305,u_08191,basic,2026-03-19,,29.0,credit_card
sub_03306,u_08196,basic,2025-12-18,,29.0,bank_transfer
sub_03307,u_08197,basic,2026-04-12,,23.2,credit_card
sub_03308,u_08198,basic,2026-01-26,,23.2,paypal
sub_03309,u_08200,pro,2026-05-01,,63.2,credit_card
sub_03310,u_08201,basic,2026-03-16,,29.0,credit_card
sub_03311,u_08202,enterprise,2025-06-01,,224.1,paypal
sub_03312,u_08203,basic,2026-03-24,,26.1,credit_card
sub_03313,u_08207,basic,2026-05-23,,29.0,credit_card
sub_03314,u_08209,basic,2026-05-07,,23.2,paypal
sub_03315,u_08214,basic,2026-03-23,,29.0,bank_transfer
sub_03316,u_08216,basic,2026-01-31,,26.1,credit_card
sub_03317,u_08219,basic,2025-11-20,,29.0,credit_card
sub_03318,u_08221,basic,2026-04-30,,23.2,credit_card
sub_03319,u_08222,basic,2026-05-17,,26.1,credit_card
sub_03320,u_08223,pro,2025-07-03,,79.0,credit_card
sub_03321,u_08226,basic,2026-03-28,2026-04-07,29.0,bank_transfer
sub_03322,u_08227,basic,2026-05-12,,23.2,credit_card
sub_03323,u_08228,basic,2026-01-22,,26.1,credit_card
sub_03324,u_08232,basic,2025-10-11,,29.0,credit_card
sub_03325,u_08235,basic,2026-02-05,2026-04-16,29.0,credit_card
sub_03326,u_08245,basic,2025-12-21,2026-01-29,29.0,bank_transfer
sub_03327,u_08252,basic,2026-05-30,,29.0,paypal
sub_03328,u_08254,basic,2026-03-15,,29.0,bank_transfer
sub_03329,u_08258,basic,2026-01-13,,29.0,bank_transfer
sub_03330,u_08263,pro,2026-05-28,,79.0,credit_card
sub_03331,u_08265,basic,2026-05-29,,29.0,credit_card
sub_03332,u_08266,basic,2025-12-27,,29.0,paypal
sub_03333,u_08269,basic,2025-12-09,,26.1,credit_card
sub_03334,u_08272,basic,2026-05-21,,23.2,paypal
sub_03335,u_08273,basic,2026-01-22,,23.2,credit_card
sub_03336,u_08274,basic,2026-02-13,,29.0,credit_card
sub_03337,u_08275,basic,2025-11-15,,23.2,credit_card
sub_03338,u_08279,basic,2026-05-28,,29.0,credit_card
sub_03339,u_08280,enterprise,2026-04-02,,249.0,credit_card
sub_03340,u_08284,pro,2026-01-22,,63.2,bank_transfer
sub_03341,u_08287,enterprise,2026-05-29,,249.0,credit_card
sub_03342,u_08288,basic,2026-05-20,,26.1,credit_card
sub_03343,u_08290,pro,2025-06-01,,79.0,credit_card
sub_03344,u_08294,basic,2025-10-29,,23.2,credit_card
sub_03345,u_08295,basic,2025-09-05,2025-10-11,29.0,credit_card
sub_03346,u_08297,enterprise,2026-01-01,,199.2,credit_card
sub_03347,u_08299,basic,2025-09-17,,29.0,paypal
sub_03348,u_08300,basic,2025-10-17,,29.0,credit_card
sub_03349,u_08303,pro,2026-04-26,,71.1,credit_card
sub_03350,u_08305,basic,2026-04-29,,29.0,paypal
sub_03351,u_08307,basic,2026-04-01,,26.1,credit_card
sub_03352,u_08311,pro,2026-04-16,,63.2,credit_card
sub_03353,u_08314,pro,2026-03-19,,79.0,paypal
sub_03354,u_08315,basic,2026-04-10,,29.0,paypal
sub_03355,u_08317,enterprise,2025-11-13,,249.0,credit_card
sub_03356,u_08318,basic,2025-08-21,,23.2,paypal
sub_03357,u_08321,basic,2025-12-09,,29.0,bank_transfer
sub_03358,u_08322,basic,2026-04-28,,29.0,credit_card
sub_03359,u_08329,basic,2026-03-02,,23.2,credit_card
sub_03360,u_08330,basic,2025-11-14,,29.0,credit_card
sub_03361,u_08335,enterprise,2026-03-02,,249.0,credit_card
sub_03362,u_08336,basic,2025-06-01,,29.0,paypal
sub_03363,u_08340,basic,2025-09-23,,29.0,paypal
sub_03364,u_08342,basic,2026-05-03,,26.1,credit_card
sub_03365,u_08343,basic,2026-03-01,,26.1,credit_card
sub_03366,u_08345,pro,2025-11-09,,71.1,paypal
sub_03367,u_08346,basic,2025-10-01,2025-10-08,29.0,credit_card
sub_03368,u_08347,basic,2026-05-27,,26.1,credit_card
sub_03369,u_08348,enterprise,2026-03-01,,199.2,paypal
sub_03370,u_08351,pro,2026-05-24,,63.2,credit_card
sub_03371,u_08352,basic,2025-08-26,,23.2,credit_card
sub_03372,u_08353,pro,2026-02-05,,71.1,credit_card
sub_03373,u_08355,basic,2026-04-06,,29.0,credit_card
sub_03374,u_08361,basic,2026-05-11,,29.0,credit_card
sub_03375,u_08366,pro,2026-03-06,,79.0,credit_card
sub_03376,u_08369,basic,2026-05-14,,29.0,credit_card
sub_03377,u_08370,basic,2026-05-07,,26.1,paypal
sub_03378,u_08371,basic,2026-03-09,,29.0,credit_card
sub_03379,u_08372,basic,2026-03-19,,29.0,credit_card
sub_03380,u_08373,pro,2025-11-14,,79.0,credit_card
sub_03381,u_08375,enterprise,2026-03-21,,199.2,credit_card
sub_03382,u_08376,basic,2026-05-04,,29.0,credit_card
sub_03383,u_08378,basic,2026-01-27,2026-04-15,29.0,paypal
sub_03384,u_08379,basic,2026-03-12,,29.0,credit_card
sub_03385,u_08382,enterprise,2025-12-24,,224.1,credit_card
sub_03386,u_08385,basic,2026-02-22,,29.0,paypal
sub_03387,u_08388,basic,2026-01-20,,29.0,credit_card
sub_03388,u_08389,basic,2026-05-18,,29.0,paypal
sub_03389,u_08391,enterprise,2026-05-18,,249.0,credit_card
sub_03390,u_08395,basic,2025-12-05,,26.1,credit_card
sub_03391,u_08398,basic,2025-08-20,,29.0,credit_card
sub_03392,u_08400,basic,2026-02-20,,29.0,credit_card
sub_03393,u_08402,enterprise,2026-01-24,,249.0,credit_card
sub_03394,u_08406,pro,2026-05-31,,79.0,credit_card
sub_03395,u_08407,basic,2026-04-21,,29.0,credit_card
sub_03396,u_08409,basic,2026-03-23,,29.0,credit_card
sub_03397,u_08411,enterprise,2025-06-01,,199.2,paypal
sub_03398,u_08412,pro,2026-03-30,,79.0,paypal
sub_03399,u_08413,enterprise,2026-03-05,,249.0,credit_card
sub_03400,u_08414,pro,2026-05-11,,79.0,bank_transfer
sub_03401,u_08415,pro,2026-05-24,2026-05-31,63.2,paypal
sub_03402,u_08417,basic,2026-01-28,,29.0,credit_card
sub_03403,u_08418,basic,2025-11-04,,23.2,paypal
sub_03404,u_08419,enterprise,2026-05-08,,249.0,credit_card
sub_03405,u_08423,basic,2026-05-30,,29.0,paypal
sub_03406,u_08430,pro,2026-04-29,,71.1,credit_card
sub_03407,u_08431,basic,2026-01-22,,23.2,credit_card
sub_03408,u_08433,basic,2025-08-16,,26.1,credit_card
sub_03409,u_08434,basic,2025-06-01,2025-06-29,23.2,credit_card
sub_03410,u_08437,basic,2026-05-28,,29.0,paypal
sub_03411,u_08439,basic,2026-03-15,,26.1,paypal
sub_03412,u_08442,enterprise,2025-12-28,,199.2,credit_card
sub_03413,u_08444,basic,2026-05-03,,29.0,credit_card
sub_03414,u_08452,basic,2025-12-10,,23.2,bank_transfer
sub_03415,u_08454,pro,2025-06-01,2025-06-22,71.1,paypal
sub_03416,u_08457,basic,2026-03-22,,26.1,paypal
sub_03417,u_08461,basic,2025-06-28,,29.0,paypal
sub_03418,u_08462,basic,2026-04-16,,29.0,bank_transfer
sub_03419,u_08465,basic,2026-04-19,,29.0,paypal
sub_03420,u_08471,basic,2026-04-13,,23.2,credit_card
sub_03421,u_08474,pro,2025-08-04,,79.0,bank_transfer
sub_03422,u_08478,basic,2025-12-28,,29.0,credit_card
sub_03423,u_08481,enterprise,2026-04-20,,249.0,credit_card
sub_03424,u_08482,pro,2025-06-01,,79.0,credit_card
sub_03425,u_08483,basic,2025-06-01,,29.0,paypal
sub_03426,u_08488,basic,2026-04-23,,23.2,bank_transfer
sub_03427,u_08490,pro,2025-10-01,,63.2,credit_card
sub_03428,u_08493,basic,2025-06-01,,29.0,paypal
sub_03429,u_08495,pro,2025-06-01,,63.2,credit_card
sub_03430,u_08496,enterprise,2025-06-01,,249.0,credit_card
sub_03431,u_08500,basic,2026-03-12,2026-05-06,29.0,paypal
sub_03432,u_08502,basic,2026-04-14,,26.1,credit_card
sub_03433,u_08504,basic,2026-05-07,,29.0,credit_card
sub_03434,u_08505,basic,2025-11-20,,23.2,credit_card
sub_03435,u_08512,pro,2025-12-01,,79.0,credit_card
sub_03436,u_08513,pro,2025-12-13,,79.0,credit_card
sub_03437,u_08514,basic,2026-04-05,,23.2,credit_card
sub_03438,u_08516,basic,2025-06-01,,29.0,paypal
sub_03439,u_08523,enterprise,2026-03-12,,249.0,credit_card
sub_03440,u_08525,pro,2026-05-28,,79.0,credit_card
sub_03441,u_08529,basic,2026-01-05,,29.0,credit_card
sub_03442,u_08534,basic,2026-02-07,,29.0,credit_card
sub_03443,u_08537,pro,2025-07-17,,79.0,paypal
sub_03444,u_08539,basic,2025-07-29,,29.0,credit_card
sub_03445,u_08540,basic,2026-01-23,,26.1,bank_transfer
sub_03446,u_08541,enterprise,2025-12-19,,249.0,credit_card
sub_03447,u_08543,basic,2025-12-26,,29.0,bank_transfer
sub_03448,u_08545,basic,2026-02-16,,23.2,credit_card
sub_03449,u_08548,pro,2026-03-21,,63.2,credit_card
sub_03450,u_08550,pro,2025-06-07,,79.0,credit_card
sub_03451,u_08551,pro,2026-05-18,,79.0,credit_card
sub_03452,u_08555,enterprise,2025-12-17,,199.2,credit_card
sub_03453,u_08558,basic,2025-10-28,,29.0,paypal
sub_03454,u_08559,pro,2025-09-17,,63.2,paypal
sub_03455,u_08560,basic,2026-05-04,2026-05-19,29.0,credit_card
sub_03456,u_08561,basic,2025-07-04,,29.0,credit_card
sub_03457,u_08565,pro,2026-02-07,,79.0,credit_card
sub_03458,u_08566,basic,2025-06-01,,29.0,paypal
sub_03459,u_08567,basic,2025-06-30,,29.0,credit_card
sub_03460,u_08568,basic,2026-03-06,,29.0,credit_card
sub_03461,u_08573,basic,2026-04-16,,29.0,credit_card
sub_03462,u_08575,basic,2026-05-21,,29.0,bank_transfer
sub_03463,u_08576,basic,2025-12-18,,29.0,credit_card
sub_03464,u_08581,basic,2025-10-31,,23.2,credit_card
sub_03465,u_08583,basic,2026-04-25,,29.0,credit_card
sub_03466,u_08584,basic,2026-03-02,,23.2,paypal
sub_03467,u_08586,basic,2025-08-03,2025-08-10,26.1,bank_transfer
sub_03468,u_08587,basic,2025-11-03,,29.0,credit_card
sub_03469,u_08588,basic,2026-02-16,,29.0,bank_transfer
sub_03470,u_08593,basic,2025-06-19,,29.0,credit_card
sub_03471,u_08594,basic,2025-11-16,,29.0,credit_card
sub_03472,u_08595,pro,2026-02-07,,79.0,bank_transfer
sub_03473,u_08598,basic,2026-02-13,,29.0,credit_card
sub_03474,u_08603,basic,2026-05-07,,29.0,credit_card
sub_03475,u_08605,basic,2026-03-16,,29.0,paypal
sub_03476,u_08606,basic,2025-12-13,2026-01-23,23.2,credit_card
sub_03477,u_08608,pro,2026-01-03,,63.2,credit_card
sub_03478,u_08610,pro,2026-03-14,,63.2,credit_card
sub_03479,u_08612,basic,2025-06-01,2025-06-08,29.0,credit_card
sub_03480,u_08614,basic,2026-04-23,,26.1,credit_card
sub_03481,u_08615,basic,2025-06-01,,29.0,credit_card
sub_03482,u_08617,pro,2026-05-17,,79.0,paypal
sub_03483,u_08620,basic,2025-06-01,,29.0,paypal
sub_03484,u_08621,basic,2026-05-03,,29.0,credit_card
sub_03485,u_08624,enterprise,2026-05-28,,199.2,credit_card
sub_03486,u_08625,basic,2026-01-16,2026-01-23,29.0,credit_card
sub_03487,u_08628,enterprise,2026-04-13,,249.0,credit_card
sub_03488,u_08629,basic,2025-12-13,,29.0,credit_card
sub_03489,u_08630,pro,2025-12-19,,79.0,paypal
sub_03490,u_08632,basic,2026-05-26,,29.0,paypal
sub_03491,u_08633,basic,2026-03-16,,29.0,credit_card
sub_03492,u_08636,basic,2025-10-09,,29.0,paypal
sub_03493,u_08638,basic,2026-01-16,,23.2,credit_card
sub_03494,u_08639,basic,2026-01-17,,29.0,credit_card
sub_03495,u_08640,pro,2025-09-18,,79.0,credit_card
sub_03496,u_08641,basic,2026-03-12,,29.0,paypal
sub_03497,u_08644,basic,2026-02-09,,29.0,credit_card
sub_03498,u_08649,basic,2026-04-26,,29.0,paypal
sub_03499,u_08652,enterprise,2026-04-24,,249.0,credit_card
sub_03500,u_08653,basic,2026-01-24,,29.0,paypal
sub_03501,u_08654,basic,2026-03-25,,29.0,credit_card
sub_03502,u_08655,basic,2026-03-06,,29.0,paypal
sub_03503,u_08656,basic,2026-02-08,,23.2,paypal
sub_03504,u_08657,basic,2026-04-28,,26.1,credit_card
sub_03505,u_08659,enterprise,2025-07-26,,249.0,paypal
sub_03506,u_08661,pro,2026-03-15,,71.1,credit_card
sub_03507,u_08666,basic,2025-12-04,,26.1,paypal
sub_03508,u_08667,enterprise,2026-05-03,,224.1,credit_card
sub_03509,u_08668,enterprise,2026-04-19,,249.0,credit_card
sub_03510,u_08669,enterprise,2025-10-01,,249.0,paypal
sub_03511,u_08671,enterprise,2026-05-10,,199.2,credit_card
sub_03512,u_08673,pro,2026-04-26,,63.2,credit_card
sub_03513,u_08676,enterprise,2026-05-09,,199.2,credit_card
sub_03514,u_08677,pro,2025-12-02,,79.0,bank_transfer
sub_03515,u_08678,basic,2026-02-09,2026-03-11,23.2,paypal
sub_03516,u_08679,basic,2026-05-09,,23.2,credit_card
sub_03517,u_08681,basic,2025-10-03,,29.0,credit_card
sub_03518,u_08682,basic,2026-05-03,,29.0,bank_transfer
sub_03519,u_08686,basic,2026-04-06,,23.2,paypal
sub_03520,u_08691,basic,2025-12-26,,29.0,credit_card
sub_03521,u_08692,basic,2026-04-17,,23.2,bank_transfer
sub_03522,u_08696,pro,2025-06-01,,63.2,bank_transfer
sub_03523,u_08699,basic,2026-01-27,,29.0,credit_card
sub_03524,u_08701,basic,2025-09-17,,29.0,credit_card
sub_03525,u_08703,basic,2026-04-22,,23.2,credit_card
sub_03526,u_08707,basic,2026-02-19,,29.0,paypal
sub_03527,u_08708,enterprise,2026-05-21,,224.1,credit_card
sub_03528,u_08710,basic,2025-10-05,2025-10-12,29.0,credit_card
sub_03529,u_08711,basic,2026-04-12,2026-04-19,29.0,credit_card
sub_03530,u_08712,enterprise,2025-12-24,2026-04-17,199.2,paypal
sub_03531,u_08713,basic,2026-03-12,,26.1,paypal
sub_03532,u_08715,basic,2025-09-02,,29.0,paypal
sub_03533,u_08719,pro,2026-02-21,,63.2,credit_card
sub_03534,u_08720,pro,2026-04-07,,63.2,credit_card
sub_03535,u_08721,basic,2025-11-09,,23.2,credit_card
sub_03536,u_08722,enterprise,2026-04-25,,249.0,credit_card
sub_03537,u_08723,basic,2026-03-21,,26.1,credit_card
sub_03538,u_08730,basic,2026-05-03,,29.0,credit_card
sub_03539,u_08731,pro,2025-11-14,,71.1,credit_card
sub_03540,u_08732,basic,2026-04-19,2026-04-26,26.1,credit_card
sub_03541,u_08733,pro,2026-03-04,,79.0,credit_card
sub_03542,u_08735,pro,2025-06-01,,63.2,credit_card
sub_03543,u_08738,pro,2026-05-18,,63.2,credit_card
sub_03544,u_08742,basic,2026-03-10,,23.2,bank_transfer
sub_03545,u_08743,enterprise,2026-05-23,,249.0,paypal
sub_03546,u_08745,pro,2026-02-18,,79.0,credit_card
sub_03547,u_08749,basic,2026-05-16,,23.2,credit_card
sub_03548,u_08754,basic,2025-06-01,,29.0,credit_card
sub_03549,u_08759,basic,2026-02-22,,29.0,credit_card
sub_03550,u_08764,pro,2026-05-05,,79.0,paypal
sub_03551,u_08765,basic,2025-10-06,2025-10-13,23.2,credit_card
sub_03552,u_08766,basic,2025-10-15,,29.0,credit_card
