user_id,signup_date,signup_source,plan_type,country,industry,primary_platform,is_churned,churn_date
u_07514,2026-01-15,organic,basic,UK,finance,android,0,
u_07515,2025-09-23,paid_google,pro,US,media,web,0,
u_07516,2026-04-13,organic,basic,US,nonprofit,android,0,
u_07517,2026-04-22,referral,free,DE,finance,ios,1,2026-05-05
u_07518,2025-10-18,organic,pro,UK,marketing,web,0,
u_07519,2026-05-23,paid_google,free,DE,education,android,0,
u_07520,2026-03-25,paid_google,free,US,other,web,0,
u_07521,2026-02-18,referral,free,US,education,ios,0,
u_07522,2026-02-01,organic,free,US,other,android,0,
u_07523,2025-11-23,paid_facebook,basic,AU,marketing,web,0,
u_07524,2026-03-29,organic,free,US,nonprofit,web,1,2026-04-09
u_07525,2026-01-13,direct,free,IN,technology,web,0,
u_07526,2026-01-23,paid_google,basic,US,finance,web,0,
u_07527,2026-02-05,paid_facebook,pro,IN,healthcare,ios,1,2026-02-12
u_07528,2026-01-03,paid_google,pro,US,education,ios,1,2026-01-10
u_07529,2026-04-18,organic,free,US,marketing,web,0,
u_07530,2026-05-19,organic,basic,US,nonprofit,ios,0,
u_07531,2026-05-13,paid_facebook,free,US,nonprofit,web,0,
u_07532,2026-04-24,direct,free,US,consulting,web,1,2026-05-31
u_07533,2026-02-20,paid_google,pro,BR,technology,android,1,2026-02-27
u_07534,2025-09-06,referral,pro,US,technology,web,0,
u_07535,2025-12-07,organic,pro,US,healthcare,web,0,
u_07536,2025-10-17,direct,free,IN,consulting,android,0,
u_07537,2026-03-30,paid_google,pro,DE,technology,web,0,
u_07538,2026-03-17,paid_google,pro,US,education,ios,0,
u_07539,2026-03-20,paid_google,free,IN,healthcare,web,0,
u_07540,2026-04-30,paid_facebook,free,AU,ecommerce,web,0,
u_07541,2026-05-22,paid_facebook,basic,US,finance,web,0,
u_07542,2026-01-21,paid_google,free,IN,ecommerce,ios,0,
u_07543,2025-06-01,paid_google,enterprise,US,technology,android,0,
u_07544,2026-05-05,organic,free,US,marketing,ios,0,
u_07545,2026-05-25,organic,basic,Other,nonprofit,web,0,
u_07546,2025-10-23,organic,basic,US,marketing,web,0,
u_07547,2026-04-19,paid_google,free,US,other,web,1,2026-05-22
u_07548,2025-09-16,paid_google,pro,Other,technology,web,0,
u_07549,2025-12-05,paid_facebook,free,CA,healthcare,web,1,2025-12-12
u_07550,2025-06-01,paid_facebook,free,IN,marketing,web,0,
u_07551,2026-03-16,organic,free,DE,other,web,0,
u_07552,2025-12-25,referral,free,CA,other,android,0,
u_07553,2026-03-01,organic,basic,CA,marketing,ios,0,
u_07554,2026-01-07,paid_facebook,pro,US,marketing,web,0,
u_07555,2026-03-06,organic,free,UK,ecommerce,web,0,
u_07556,2026-05-01,paid_facebook,free,US,media,android,1,2026-05-31
u_07557,2026-02-17,paid_google,free,US,education,android,1,2026-03-20
u_07558,2026-02-11,paid_google,basic,UK,media,ios,0,
u_07559,2025-10-01,paid_facebook,enterprise,IN,technology,web,0,
u_07560,2025-11-19,organic,basic,US,education,ios,0,
u_07561,2025-12-24,organic,basic,US,ecommerce,android,0,
u_07562,2026-05-14,paid_facebook,free,DE,technology,web,0,
u_07563,2025-11-27,referral,free,IN,consulting,android,0,
u_07564,2026-02-19,paid_google,basic,BR,nonprofit,android,0,
u_07565,2025-07-09,organic,basic,AU,media,web,0,
u_07566,2025-06-01,paid_google,basic,Other,marketing,web,0,
u_07567,2026-05-23,paid_facebook,pro,IN,marketing,ios,0,
u_07568,2025-09-23,paid_google,basic,DE,healthcare,web,0,
u_07569,2026-05-26,referral,basic,BR,technology,web,0,
u_07570,2026-03-26,paid_google,pro,BR,other,android,0,
u_07571,2026-02-07,organic,enterprise,CA,technology,web,0,
u_07572,2026-05-08,organic,free,UK,consulting,web,0,
u_07573,2025-11-13,paid_google,free,US,marketing,web,0,
u_07574,2026-05-30,paid_facebook,free,FR,education,web,0,
u_07575,2026-05-05,organic,basic,AU,technology,ios,0,
u_07576,2026-01-25,direct,free,BR,marketing,web,0,
u_07577,2025-11-30,organic,free,US,finance,web,0,
u_07578,2025-06-04,paid_google,free,US,ecommerce,web,0,
u_07579,2025-12-05,organic,basic,UK,consulting,web,0,
u_07580,2025-12-20,referral,free,BR,technology,android,0,
u_07581,2026-03-19,referral,free,FR,technology,web,1,2026-04-06
u_07582,2026-05-31,organic,free,US,ecommerce,web,0,
u_07583,2026-05-13,direct,basic,DE,consulting,web,0,
u_07584,2026-02-09,organic,free,US,marketing,ios,0,
u_07585,2025-12-19,paid_facebook,free,UK,marketing,web,1,2026-01-20
u_07586,2026-03-14,referral,basic,UK,technology,ios,0,
u_07587,2025-11-21,paid_facebook,free,CA,technology,web,0,
u_07588,2026-02-13,direct,free,FR,technology,web,0,
u_07589,2026-05-20,referral,basic,US,education,web,0,
u_07590,2026-04-30,direct,free,IN,nonprofit,web,0,
u_07591,2025-09-07,organic,basic,DE,technology,web,0,
u_07592,2025-11-25,organic,free,US,consulting,web,0,
u_07593,2025-07-08,paid_facebook,free,Other,education,web,0,
u_07594,2026-05-13,paid_facebook,basic,FR,nonprofit,web,0,
u_07595,2025-06-01,paid_google,basic,US,consulting,ios,0,
u_07596,2026-04-27,organic,free,UK,media,web,0,
u_07597,2026-05-30,referral,free,US,education,web,1,2026-05-31
u_07598,2025-06-01,direct,basic,UK,consulting,web,0,
u_07599,2026-04-13,paid_google,basic,DE,finance,ios,0,
u_07600,2025-12-22,organic,free,US,marketing,web,0,
u_07601,2026-05-03,organic,basic,FR,nonprofit,web,0,
u_07602,2026-01-25,organic,free,IN,ecommerce,web,1,2026-02-01
u_07603,2025-06-24,paid_facebook,free,Other,technology,android,0,
u_07604,2026-04-05,direct,free,US,media,ios,1,2026-04-15
u_07605,2025-12-21,organic,free,BR,marketing,ios,0,
u_07606,2026-05-01,paid_google,free,AU,marketing,web,1,2026-05-15
u_07607,2026-01-09,paid_facebook,free,US,education,ios,1,2026-01-25
u_07608,2026-04-02,organic,free,US,healthcare,ios,1,2026-04-09
u_07609,2026-04-27,paid_google,free,FR,healthcare,web,0,
u_07610,2026-04-07,paid_facebook,free,UK,marketing,android,0,
u_07611,2026-05-03,referral,free,UK,other,android,0,
u_07612,2025-06-27,paid_google,basic,FR,other,web,0,
u_07613,2026-03-19,paid_facebook,free,US,technology,android,0,
u_07614,2026-04-21,organic,basic,UK,marketing,web,0,
u_07615,2026-03-06,organic,free,DE,technology,web,0,
u_07616,2026-04-05,organic,free,IN,media,web,0,
u_07617,2025-11-14,paid_google,free,US,media,web,0,
u_07618,2025-06-01,organic,enterprise,IN,healthcare,android,0,
u_07619,2026-03-09,organic,free,CA,media,ios,1,2026-03-17
u_07620,2025-08-17,paid_facebook,free,IN,ecommerce,web,0,
u_07621,2026-01-30,paid_facebook,basic,DE,healthcare,ios,1,2026-02-06
u_07622,2026-05-07,organic,pro,US,finance,ios,0,
u_07623,2025-12-12,organic,enterprise,BR,marketing,web,0,
u_07624,2026-02-16,paid_google,free,UK,marketing,web,0,
u_07625,2025-12-29,organic,free,Other,healthcare,android,0,
u_07626,2025-07-15,paid_google,basic,US,technology,android,0,
u_07627,2026-03-08,paid_facebook,free,US,technology,android,0,
u_07628,2025-06-29,organic,basic,US,technology,web,1,2025-07-17
u_07629,2025-11-10,organic,pro,IN,education,web,0,
u_07630,2026-02-23,organic,basic,US,other,ios,0,
u_07631,2026-01-17,organic,free,CA,media,ios,0,
u_07632,2026-04-04,direct,free,FR,ecommerce,ios,0,
u_07633,2025-06-01,paid_google,basic,US,consulting,web,0,
u_07634,2025-12-22,paid_google,free,US,finance,web,0,
u_07635,2026-05-25,paid_facebook,free,FR,marketing,web,0,
u_07636,2026-04-04,organic,free,US,finance,web,0,
u_07637,2026-01-09,organic,free,UK,technology,web,0,
u_07638,2026-05-23,referral,free,US,education,android,0,
u_07639,2026-05-28,referral,basic,UK,technology,web,1,2026-05-31
u_07640,2026-03-05,paid_google,free,US,consulting,web,1,2026-03-15
u_07641,2026-04-03,paid_google,free,DE,technology,android,0,
u_07642,2026-03-09,referral,free,UK,marketing,web,0,
u_07643,2026-04-17,organic,free,AU,other,web,0,
u_07644,2026-05-05,organic,enterprise,US,technology,web,0,
u_07645,2025-12-12,organic,pro,UK,healthcare,ios,0,
u_07646,2026-02-15,paid_google,free,US,technology,web,0,
u_07647,2026-04-29,organic,basic,JP,technology,android,0,
u_07648,2026-04-05,paid_google,free,IN,education,ios,1,2026-05-19
u_07649,2026-01-21,paid_facebook,enterprise,US,education,ios,0,
u_07650,2026-05-21,paid_google,free,US,technology,web,1,2026-05-31
u_07651,2026-05-08,organic,free,US,media,android,0,
u_07652,2026-05-20,paid_google,free,US,ecommerce,ios,0,
u_07653,2025-09-30,paid_facebook,basic,IN,marketing,ios,0,
u_07654,2025-11-09,organic,free,US,marketing,android,0,
u_07655,2025-11-09,organic,basic,Other,consulting,android,0,
u_07656,2025-11-29,paid_google,free,US,ecommerce,web,1,2025-12-17
u_07657,2025-12-21,organic,pro,AU,technology,web,0,
u_07658,2026-02-26,direct,free,US,marketing,web,0,
u_07659,2026-01-02,paid_google,pro,US,marketing,web,0,
u_07660,2026-05-26,organic,free,Other,marketing,android,1,2026-05-31
u_07661,2026-01-10,paid_facebook,free,AU,marketing,web,0,
u_07662,2025-10-24,paid_google,enterprise,DE,other,web,0,
u_07663,2026-02-19,organic,enterprise,DE,consulting,web,0,
u_07664,2026-03-28,organic,basic,Other,consulting,android,0,
u_07665,2026-04-14,paid_facebook,free,IN,marketing,android,1,2026-05-31
u_07666,2026-01-02,organic,free,US,technology,ios,0,
u_07667,2025-12-11,organic,free,US,technology,ios,1,2025-12-21
u_07668,2025-08-06,organic,free,DE,healthcare,ios,1,2025-08-19
u_07669,2026-03-31,organic,free,DE,marketing,ios,0,
u_07670,2025-10-30,paid_facebook,free,CA,technology,web,1,2025-11-07
u_07671,2026-02-01,referral,basic,US,technology,ios,0,
u_07672,2025-07-23,paid_facebook,basic,JP,media,ios,0,
u_07673,2026-02-11,paid_facebook,free,IN,education,ios,0,
u_07674,2026-02-14,direct,free,DE,technology,web,1,2026-04-14
u_07675,2026-01-26,organic,free,US,consulting,android,0,
u_07676,2025-11-11,organic,basic,Other,consulting,ios,0,
u_07677,2025-06-01,paid_google,free,IN,marketing,ios,0,
u_07678,2026-05-20,paid_google,basic,IN,technology,android,0,
u_07679,2026-05-24,paid_google,free,JP,consulting,web,0,
u_07680,2025-06-01,organic,free,JP,marketing,web,0,
u_07681,2026-02-11,organic,basic,US,media,web,0,
u_07682,2026-01-13,paid_google,basic,JP,technology,ios,1,2026-01-20
u_07683,2026-02-25,direct,free,CA,healthcare,web,0,
u_07684,2026-05-17,paid_google,free,US,technology,ios,0,
u_07685,2025-10-31,organic,enterprise,US,ecommerce,android,0,
u_07686,2025-11-12,paid_facebook,free,UK,other,ios,0,
u_07687,2026-04-07,organic,pro,IN,finance,web,0,
u_07688,2026-04-08,organic,basic,CA,technology,web,0,
u_07689,2025-09-09,organic,basic,US,marketing,android,0,
u_07690,2026-05-21,paid_facebook,free,BR,media,ios,0,
u_07691,2025-07-25,referral,free,BR,consulting,web,0,
u_07692,2026-04-18,paid_google,pro,DE,marketing,ios,0,
u_07693,2026-01-21,organic,free,JP,other,web,0,
u_07694,2025-06-01,organic,free,AU,education,web,1,2025-06-30
u_07695,2025-12-17,organic,basic,US,technology,web,0,
u_07696,2026-03-15,direct,free,AU,education,web,0,
u_07697,2025-12-12,paid_facebook,basic,Other,finance,web,0,
u_07698,2026-03-31,organic,basic,US,consulting,ios,0,
u_07699,2026-04-14,paid_facebook,pro,Other,marketing,web,0,
u_07700,2025-06-01,paid_google,basic,US,media,web,0,
u_07701,2025-11-10,direct,free,IN,consulting,web,1,2025-12-25
u_07702,2026-01-01,referral,free,AU,ecommerce,ios,0,
u_07703,2026-03-29,organic,basic,AU,marketing,web,0,
u_07704,2026-05-24,paid_facebook,free,CA,other,ios,1,2026-05-31
u_07705,2026-05-27,paid_google,enterprise,IN,healthcare,web,0,
u_07706,2026-02-03,organic,basic,DE,nonprofit,web,0,
u_07707,2025-11-03,paid_facebook,free,DE,marketing,web,0,
u_07708,2026-02-08,paid_google,pro,UK,other,ios,0,
u_07709,2025-09-06,organic,free,IN,consulting,web,0,
u_07710,2026-05-27,paid_facebook,free,BR,nonprofit,web,1,2026-05-31
u_07711,2026-03-26,paid_facebook,basic,US,marketing,web,0,
u_07712,2026-04-22,organic,pro,IN,finance,ios,0,
u_07713,2026-03-06,organic,free,US,technology,android,0,
u_07714,2026-05-21,paid_google,free,DE,technology,ios,0,
u_07715,2025-06-01,organic,free,US,marketing,web,0,
u_07716,2026-04-25,referral,free,UK,other,ios,0,
u_07717,2025-06-01,organic,free,US,education,web,1,2025-06-12
u_07718,2026-03-12,organic,free,US,marketing,android,1,2026-03-25
u_07719,2025-06-01,organic,basic,UK,other,android,0,
u_07720,2026-02-03,paid_google,pro,UK,ecommerce,ios,0,
u_07721,2025-06-01,paid_facebook,free,UK,nonprofit,android,1,2025-06-08
u_07722,2026-05-31,paid_google,free,US,nonprofit,web,1,2026-05-31
u_07723,2025-11-12,organic,basic,JP,consulting,web,0,
u_07724,2025-06-26,referral,basic,US,marketing,web,0,
u_07725,2026-05-10,organic,pro,FR,other,ios,0,
u_07726,2026-05-17,organic,free,CA,marketing,web,0,
u_07727,2026-03-12,organic,free,US,ecommerce,web,0,
u_07728,2025-06-01,organic,free,UK,media,web,0,
u_07729,2026-02-07,paid_google,basic,Other,technology,android,0,
u_07730,2026-02-11,organic,free,DE,education,web,0,
u_07731,2026-05-09,organic,free,US,finance,web,0,
u_07732,2026-05-31,referral,free,UK,marketing,web,0,
u_07733,2025-10-02,organic,free,UK,technology,web,1,2025-10-09
u_07734,2026-05-18,referral,basic,AU,media,web,0,
u_07735,2026-01-05,paid_facebook,free,JP,technology,web,0,
u_07736,2025-06-07,organic,basic,US,media,web,0,
u_07737,2026-04-27,paid_google,free,US,education,web,0,
u_07738,2025-12-23,paid_google,free,US,education,ios,0,
u_07739,2026-05-20,organic,free,Other,consulting,android,1,2026-05-27
u_07740,2026-01-17,direct,free,IN,healthcare,web,0,
u_07741,2026-05-05,paid_google,free,FR,finance,web,0,
u_07742,2025-11-19,referral,basic,UK,technology,web,0,
u_07743,2026-04-09,referral,basic,CA,education,web,0,
u_07744,2026-03-02,organic,free,US,healthcare,web,1,2026-03-12
u_07745,2026-01-18,organic,free,JP,marketing,ios,0,
u_07746,2026-05-04,organic,enterprise,UK,education,ios,0,
u_07747,2025-11-15,referral,free,AU,finance,ios,0,
u_07748,2026-04-09,referral,free,US,consulting,web,1,2026-05-31
u_07749,2025-12-24,paid_google,free,DE,healthcare,web,1,2026-01-19
u_07750,2026-05-06,organic,basic,UK,nonprofit,android,0,
u_07751,2025-12-13,organic,free,US,healthcare,web,0,
u_07752,2026-05-12,referral,free,UK,media,web,1,2026-05-31
u_07753,2026-03-12,direct,free,IN,healthcare,web,0,
u_07754,2026-04-20,organic,free,US,healthcare,ios,0,
u_07755,2025-11-12,organic,free,US,finance,android,1,2025-11-22
u_07756,2026-04-17,organic,basic,UK,finance,web,0,
u_07757,2025-07-25,organic,basic,US,nonprofit,ios,0,
u_07758,2025-07-12,referral,free,UK,marketing,android,0,
u_07759,2026-04-30,paid_google,free,UK,technology,web,0,
u_07760,2026-01-13,paid_facebook,basic,US,media,web,0,
u_07761,2026-05-18,paid_google,basic,US,education,android,0,
u_07762,2026-03-20,organic,free,BR,marketing,web,0,
u_07763,2025-12-01,organic,free,US,finance,web,1,2025-12-25
u_07764,2025-12-26,referral,free,DE,healthcare,android,0,
u_07765,2026-01-09,paid_facebook,free,UK,education,web,0,
u_07766,2026-04-13,paid_google,free,Other,consulting,android,0,
u_07767,2026-03-23,organic,basic,US,finance,web,0,
u_07768,2026-05-16,organic,free,BR,ecommerce,android,0,
u_07769,2025-11-28,organic,basic,UK,media,ios,0,
u_07770,2026-02-18,paid_facebook,basic,US,media,web,0,
u_07771,2025-12-03,paid_google,basic,US,marketing,web,0,
u_07772,2026-04-20,paid_google,free,UK,finance,web,0,
u_07773,2026-04-04,referral,free,US,education,web,0,
u_07774,2026-04-02,paid_google,enterprise,US,media,ios,0,
u_07775,2026-05-28,paid_google,basic,JP,consulting,android,0,
u_07776,2026-04-01,organic,basic,US,education,ios,0,
u_07777,2025-10-07,referral,free,UK,other,android,0,
u_07778,2025-07-04,paid_google,free,CA,finance,android,1,2025-07-11
u_07779,2026-02-14,organic,basic,AU,media,ios,0,
u_07780,2026-03-04,paid_facebook,free,US,consulting,android,0,
u_07781,2026-05-27,paid_google,free,CA,nonprofit,web,0,
u_07782,2025-07-28,referral,free,UK,other,ios,0,
u_07783,2026-05-30,direct,free,US,healthcare,ios,0,
u_07784,2025-06-01,paid_facebook,free,US,technology,web,1,2025-06-08
u_07785,2026-02-23,paid_facebook,free,US,finance,android,0,
u_07786,2026-04-01,organic,free,US,media,web,0,
u_07787,2025-06-01,paid_google,basic,US,media,web,0,
u_07788,2026-05-28,referral,free,US,marketing,web,0,
u_07789,2026-01-25,paid_google,free,IN,technology,web,0,
u_07790,2026-02-05,paid_google,pro,CA,healthcare,web,0,
u_07791,2026-04-25,referral,free,IN,healthcare,ios,0,
u_07792,2026-03-11,organic,free,DE,technology,ios,1,2026-04-12
u_07793,2025-12-29,organic,basic,BR,consulting,ios,0,
u_07794,2025-11-23,paid_facebook,pro,FR,marketing,ios,0,
u_07795,2026-05-31,referral,free,BR,education,web,0,
u_07796,2025-06-01,referral,free,US,technology,web,1,2025-06-08
u_07797,2026-05-05,paid_facebook,basic,US,media,android,0,
u_07798,2026-04-23,referral,free,UK,ecommerce,ios,0,
u_07799,2026-04-17,paid_facebook,basic,US,finance,ios,1,2026-05-04
u_07800,2026-05-26,organic,enterprise,US,education,web,0,
u_07801,2026-05-12,referral,pro,US,technology,web,0,
u_07802,2025-06-01,organic,free,Other,other,android,0,
u_07803,2026-04-06,organic,free,US,consulting,android,1,2026-05-03
u_07804,2026-05-14,paid_google,enterprise,UK,consulting,web,0,
u_07805,2026-05-15,organic,free,US,technology,web,0,
u_07806,2025-11-27,organic,free,CA,technology,web,0,
u_07807,2025-08-24,organic,basic,UK,education,web,0,
u_07808,2026-04-18,organic,free,US,technology,web,0,
u_07809,2026-05-28,organic,free,Other,consulting,ios,0,
u_07810,2026-04-25,paid_google,pro,AU,finance,android,0,
u_07811,2026-05-23,referral,free,CA,marketing,android,0,
u_07812,2026-05-16,referral,free,Other,technology,android,0,
u_07813,2026-03-10,referral,free,UK,other,ios,0,
u_07814,2026-04-23,paid_google,basic,CA,other,web,0,
u_07815,2026-02-15,paid_facebook,free,US,technology,web,0,
u_07816,2026-04-19,organic,free,DE,marketing,web,0,
u_07817,2025-06-01,organic,basic,US,finance,android,0,
u_07818,2025-06-21,paid_facebook,basic,US,marketing,android,0,
u_07819,2026-01-30,paid_facebook,free,UK,nonprofit,web,0,
u_07820,2026-03-29,referral,basic,US,ecommerce,web,0,
u_07821,2026-03-23,paid_facebook,free,UK,other,web,1,2026-05-18
u_07822,2026-03-15,organic,basic,IN,media,ios,0,
u_07823,2025-11-23,referral,free,DE,consulting,web,0,
u_07824,2026-03-05,paid_facebook,free,US,ecommerce,android,1,2026-04-10
u_07825,2025-08-22,referral,basic,US,media,web,0,
u_07826,2025-06-01,referral,free,IN,ecommerce,android,1,2025-07-01
u_07827,2026-04-02,organic,free,DE,technology,web,0,
u_07828,2026-02-01,organic,free,US,education,web,1,2026-02-08
u_07829,2026-05-17,organic,basic,IN,healthcare,web,0,
u_07830,2026-04-29,organic,free,AU,other,android,0,
u_07831,2026-03-15,organic,free,US,healthcare,web,0,
u_07832,2026-04-28,paid_google,free,UK,technology,android,1,2026-05-31
u_07833,2025-07-31,direct,free,US,marketing,web,0,
u_07834,2026-05-06,referral,free,JP,nonprofit,android,0,
u_07835,2026-03-04,paid_facebook,free,US,other,web,0,
u_07836,2026-01-16,organic,free,US,ecommerce,web,1,2026-02-07
u_07837,2025-12-11,organic,free,FR,technology,web,0,
u_07838,2026-03-22,paid_facebook,basic,US,technology,web,0,
u_07839,2025-08-08,organic,basic,IN,healthcare,web,0,
u_07840,2026-01-29,referral,pro,US,other,web,0,
u_07841,2026-03-08,direct,free,Other,media,ios,0,
u_07842,2026-05-21,paid_google,enterprise,BR,nonprofit,ios,0,
u_07843,2026-03-02,paid_facebook,free,DE,education,web,0,
u_07844,2025-09-23,organic,enterprise,US,media,android,0,
u_07845,2026-01-13,paid_facebook,free,US,marketing,android,0,
u_07846,2025-09-14,organic,free,IN,technology,android,1,2025-09-28
u_07847,2026-02-21,organic,free,US,nonprofit,ios,0,
u_07848,2026-05-13,paid_facebook,free,DE,marketing,web,0,
u_07849,2026-05-30,paid_facebook,basic,IN,ecommerce,web,0,
u_07850,2026-04-09,paid_facebook,basic,BR,education,web,1,2026-04-17
u_07851,2025-12-08,paid_google,enterprise,US,technology,ios,0,
u_07852,2025-10-16,paid_facebook,basic,IN,technology,ios,0,
u_07853,2026-04-10,referral,free,AU,marketing,ios,0,
u_07854,2026-02-21,direct,free,UK,consulting,ios,1,2026-03-04
u_07855,2026-03-13,referral,enterprise,BR,technology,web,0,
u_07856,2026-03-16,referral,free,US,finance,ios,0,
u_07857,2026-04-23,paid_facebook,basic,CA,education,web,0,
u_07858,2026-05-10,paid_google,free,JP,technology,web,0,
u_07859,2026-04-30,organic,free,US,technology,web,1,2026-05-19
u_07860,2026-05-23,organic,pro,US,finance,web,0,
u_07861,2026-04-29,referral,free,US,marketing,android,0,
u_07862,2026-05-30,referral,free,DE,education,web,1,2026-05-31
u_07863,2026-01-08,paid_facebook,free,IN,other,ios,0,
u_07864,2026-04-06,paid_google,basic,US,technology,android,0,
u_07865,2025-06-01,organic,free,CA,nonprofit,web,0,
u_07866,2026-04-30,organic,free,BR,finance,web,1,2026-05-07
u_07867,2026-03-31,paid_google,free,FR,education,web,0,
u_07868,2026-03-28,paid_google,free,IN,media,web,1,2026-04-12
u_07869,2026-05-30,direct,free,UK,education,web,0,
u_07870,2025-09-07,organic,free,FR,technology,web,0,
u_07871,2026-05-27,paid_google,enterprise,US,technology,web,0,
u_07872,2025-06-01,paid_google,enterprise,DE,consulting,web,0,
u_07873,2025-07-11,direct,free,IN,marketing,web,0,
u_07874,2026-02-09,referral,basic,US,healthcare,android,1,2026-02-16
u_07875,2026-02-06,paid_google,free,US,finance,ios,1,2026-03-30
u_07876,2025-12-28,direct,free,US,marketing,web,1,2026-02-02
u_07877,2026-03-21,paid_google,free,UK,consulting,android,0,
u_07878,2025-12-31,organic,free,UK,ecommerce,web,0,
u_07879,2026-05-25,paid_google,free,BR,education,web,1,2026-05-31
u_07880,2026-05-23,organic,free,UK,finance,web,0,
u_07881,2026-03-04,paid_facebook,basic,US,marketing,ios,0,
u_07882,2026-02-04,direct,free,UK,healthcare,web,0,
u_07883,2025-07-17,referral,basic,US,consulting,web,0,
u_07884,2026-05-15,organic,free,US,education,ios,1,2026-05-22
u_07885,2025-09-22,organic,free,US,other,android,1,2025-09-30
u_07886,2026-04-27,organic,free,US,technology,web,0,
u_07887,2026-03-20,organic,free,US,other,web,0,
u_07888,2026-04-06,organic,basic,US,ecommerce,android,1,2026-04-13
u_07889,2026-03-18,paid_google,basic,AU,media,web,0,
u_07890,2026-05-08,paid_facebook,free,US,marketing,web,0,
u_07891,2026-02-19,referral,basic,US,healthcare,android,0,
u_07892,2025-10-08,organic,pro,JP,consulting,ios,0,
u_07893,2026-03-08,organic,basic,DE,consulting,web,0,
u_07894,2026-02-22,organic,free,US,marketing,ios,0,
u_07895,2025-08-29,organic,basic,US,marketing,android,0,
u_07896,2025-12-04,paid_google,free,IN,education,web,1,2025-12-11
u_07897,2026-02-22,organic,pro,IN,nonprofit,web,0,
u_07898,2026-04-18,paid_facebook,free,US,finance,web,0,
u_07899,2025-07-21,referral,free,US,finance,ios,1,2025-08-03
u_07900,2026-01-26,paid_google,free,JP,media,ios,0,
u_07901,2026-04-25,paid_facebook,free,IN,ecommerce,web,1,2026-05-03
u_07902,2026-04-16,organic,pro,UK,finance,ios,0,
u_07903,2025-10-07,referral,free,US,technology,ios,0,
u_07904,2026-05-25,organic,free,US,ecommerce,web,0,
u_07905,2025-06-01,organic,pro,UK,finance,ios,0,
u_07906,2026-05-11,organic,free,JP,technology,ios,0,
u_07907,2025-10-12,organic,free,US,education,web,0,
u_07908,2026-03-19,paid_google,free,Other,marketing,android,0,
u_07909,2026-02-22,direct,free,US,marketing,web,1,2026-05-09
u_07910,2025-07-26,referral,free,UK,healthcare,web,0,
u_07911,2026-03-15,paid_google,free,US,ecommerce,ios,0,
u_07912,2026-02-08,paid_google,basic,IN,marketing,ios,0,
u_07913,2026-05-24,paid_facebook,pro,UK,technology,android,0,
u_07914,2026-05-31,referral,free,DE,finance,web,1,2026-05-31
u_07915,2026-04-21,paid_facebook,free,IN,technology,web,0,
u_07916,2025-12-16,paid_google,free,US,ecommerce,web,1,2025-12-31
u_07917,2026-05-13,paid_facebook,basic,CA,other,android,0,
u_07918,2026-05-14,paid_facebook,free,US,education,web,0,
u_07919,2026-03-15,organic,pro,IN,marketing,ios,0,
u_07920,2025-12-31,organic,free,US,technology,web,1,2026-02-08
u_07921,2025-12-01,paid_facebook,pro,UK,marketing,web,0,
u_07922,2026-05-03,referral,free,AU,marketing,web,0,
u_07923,2026-05-19,paid_google,basic,US,marketing,android,0,
u_07924,2025-06-01,direct,free,JP,technology,web,0,
u_07925,2026-04-18,organic,basic,FR,media,web,0,
u_07926,2025-08-25,paid_google,free,UK,media,web,1,2025-09-01
u_07927,2025-08-15,paid_google,free,US,education,android,1,2025-08-22
u_07928,2025-10-28,direct,free,AU,technology,ios,0,
u_07929,2026-05-05,organic,pro,FR,consulting,android,0,
u_07930,2025-09-22,paid_google,basic,US,technology,web,0,
u_07931,2025-10-30,organic,free,JP,technology,web,1,2025-11-06
u_07932,2026-01-19,paid_google,free,JP,marketing,web,0,
u_07933,2026-04-02,referral,free,UK,finance,ios,1,2026-05-31
u_07934,2026-04-17,organic,basic,AU,finance,web,0,
u_07935,2026-05-13,referral,basic,UK,technology,ios,0,
u_07936,2026-02-17,direct,basic,IN,technology,web,0,
u_07937,2026-01-23,organic,free,US,media,ios,0,
u_07938,2026-03-28,referral,enterprise,US,finance,web,0,
u_07939,2026-02-27,organic,pro,CA,marketing,web,0,
u_07940,2026-03-27,organic,basic,US,healthcare,ios,0,
u_07941,2026-01-02,paid_facebook,free,IN,technology,web,1,2026-01-09
u_07942,2025-06-28,paid_facebook,basic,BR,education,android,0,
u_07943,2026-05-05,paid_google,free,US,marketing,ios,1,2026-05-12
u_07944,2026-03-23,organic,free,US,education,web,1,2026-04-17
u_07945,2026-05-09,direct,free,IN,education,web,1,2026-05-31
u_07946,2026-01-09,paid_facebook,free,US,consulting,web,0,
u_07947,2025-11-22,organic,free,BR,marketing,web,0,
u_07948,2025-06-01,paid_google,free,US,finance,web,0,
u_07949,2026-04-14,organic,free,IN,other,web,0,
u_07950,2025-06-01,organic,basic,US,ecommerce,android,0,
u_07951,2026-05-22,paid_google,free,US,other,web,1,2026-05-31
u_07952,2026-01-17,paid_google,free,US,nonprofit,web,1,2026-01-24
u_07953,2026-05-23,organic,free,US,education,web,0,
u_07954,2025-07-09,referral,pro,UK,marketing,ios,0,
u_07955,2026-02-11,organic,basic,IN,consulting,web,0,
u_07956,2025-12-21,paid_google,free,US,ecommerce,web,0,
u_07957,2025-09-14,organic,pro,US,education,web,0,
u_07958,2026-05-08,paid_google,free,UK,ecommerce,ios,0,
u_07959,2026-05-26,organic,enterprise,AU,education,web,0,
